dep;nomdep;codecommune;nomcommune;GEO_latitude;GEO_longitude;DBL_geo_point_2d;DBL_coderegion;DBL_nomregion;DBL_bug
19;CORREZE;19132;MENOIRE;45.105478002500384;1.793116438069622;45.105478002500384, 1.793116438069622;74;LIMOUSIN;0
77;SEINE-ET-MARNE;77392;ROUVRES;49.06379452928672;2.718387228818251;49.063794529286724, 2.718387228818251;11;ILE-DE-FRANCE;0
88;VOSGES;88274;LONGCHAMP-SOUS-CHATENOIS;48.28660222864842;5.835536893212166;48.28660222864842, 5.835536893212166;41;LORRAINE;0
55;MEUSE;55481;SENON;49.28174253764343;5.617335097854632;49.28174253764343, 5.617335097854632;41;LORRAINE;0
60;OISE;60661;VAUMOISE;49.239908609106486;2.9823023250674723;49.239908609106486, 2.9823023250674723;22;PICARDIE;0
38;ISERE;38175;FROGES;45.26519565512163;5.926322725385996;45.26519565512163, 5.926322725385996;82;RHONE-ALPES;0
58;NIEVRE;58308;VIGNOL;47.35820026706137;3.662118716460387;47.35820026706137, 3.662118716460387;26;BOURGOGNE;0
01;AIN;01375;SAINT-MARTIN-LE-CHATEL;46.29144587397705;5.12291715090822;46.29144587397705, 5.12291715090822;82;RHONE-ALPES;0
36;INDRE;36117;LE MENOUX;46.55791514627855;1.57409340054256;46.557915146278546, 1.57409340054256;24;CENTRE;0
89;YONNE;89041;BEUGNON;48.01944857368992;3.7956360366608752;48.01944857368992, 3.7956360366608752;26;BOURGOGNE;0
02;AISNE;02054;BAZOCHES-SUR-VESLES;49.30705867884926;3.615831265885569;49.30705867884926, 3.615831265885569;22;PICARDIE;0
60;OISE;60311;LA HERELLE;49.59816211802599;2.422095572002781;49.59816211802599, 2.422095572002781;22;PICARDIE;0
12;AVEYRON;12270;SEVERAC-LE-CHATEAU;44.30006387643159;3.089151006005942;44.30006387643159, 3.089151006005942;73;MIDI-PYRENEES;0
18;CHER;18198;SAINT-AMBROIX;46.935551771958544;2.124014780568522;46.935551771958544, 2.124014780568522;24;CENTRE;0
49;MAINE-ET-LOIRE;49163;JARZE;47.55764343005312;-0.240075744120075;47.55764343005312, -0.240075744120075;52;PAYS DE LA LOIRE;0
14;CALVADOS;14193;COURTONNE-LA-MEURDRAC;49.120246132942405;0.32905963799593;49.120246132942405, 0.32905963799593;25;BASSE-NORMANDIE;0
14;CALVADOS;14070;BEUVRON-EN-AUGE;49.19600040617535;-0.042455878979023;49.19600040617535, -0.042455878979023004;25;BASSE-NORMANDIE;0
18;CHER;18005;ALLOUIS;47.1778132313895;2.240968418730296;47.1778132313895, 2.240968418730296;24;CENTRE;0
38;ISERE;38337;RIVES;45.36089570463389;5.487096913090028;45.36089570463389, 5.487096913090028;82;RHONE-ALPES;0
77;SEINE-ET-MARNE;77010;AUBEPIERRE-OZOUER-LE-REPOS;48.62027544504919;2.9028752340229973;48.62027544504919, 2.9028752340229973;11;ILE-DE-FRANCE;0
04;ALPES-DE-HAUTE-PROVENCE;04231;VALERNES;44.2515589736274;5.969547641996492;44.2515589736274, 5.969547641996492;93;"""PROVENCE-ALPES-COTE D'AZUR""";0
17;CHARENTE-MARITIME;17141;DOMPIERRE-SUR-CHARENTE;45.70794455067708;-0.49685275984162;45.70794455067708, -0.49685275984162003;54;POITOU-CHARENTES;0
21;"""COTE-D'OR""";21582;SANTENAY;46.91741075594408;4.693372700700754;46.91741075594408, 4.693372700700754;26;BOURGOGNE;0
61;ORNE;61097;LA CHAPELLE-MONTLIGEON;48.48543127248134;0.6595629332838461;48.48543127248134, 0.6595629332838461;25;BASSE-NORMANDIE;0
72;SARTHE;72098;COULONGE;47.69239998154544;0.19452692999843;47.692399981545435, 0.19452692999843002;52;PAYS DE LA LOIRE;0
31;HAUTE-GARONNE;31354;MONESTROL;43.33224048136976;1.662735865186436;43.33224048136976, 1.662735865186436;73;MIDI-PYRENEES;0
2B;HAUTE-CORSE;2B280;SILVARECCIO;42.4530552902508;9.417885287167389;42.453055290250795, 9.417885287167387;94;CORSE;0
57;MOSELLE;57026;APACH;49.46027334078913;6.386010040288813;49.46027334078913, 6.386010040288813;41;LORRAINE;0
88;VOSGES;88434;SAINT-REMIMONT;48.241583977376656;5.912695443073739;48.241583977376656, 5.912695443073739;41;LORRAINE;0
80;SOMME;80327;FONTAINE-SUR-MAYE;50.23661542928651;1.9303093610106647;50.23661542928651, 1.9303093610106652;22;PICARDIE;0
31;HAUTE-GARONNE;31467;SAINT-ALBAN;43.692770887782906;1.412605247848725;43.692770887782906, 1.412605247848725;73;MIDI-PYRENEES;0
41;LOIR-ET-CHER;41129;MASLIVES;47.6329050848835;1.482893777148327;47.6329050848835, 1.482893777148327;24;CENTRE;0
27;EURE;27563;SAINT-MARDS-DE-BLACARVILLE;49.37685237598114;0.508559393935057;49.376852375981144, 0.508559393935057;23;HAUTE-NORMANDIE;0
55;MEUSE;55197;FRESNES-AU-MONT;48.89917087331088;5.434760682547725;48.89917087331088, 5.434760682547725;41;LORRAINE;0
85;VENDEE;85201;SAINT-BENOIST-SUR-MER;46.426628640269065;-1.339912960396199;46.426628640269065, -1.339912960396199;52;PAYS DE LA LOIRE;0
22;"""COTES-D'ARMOR""";22152;MINIHY-TREGUIER;48.76801366119809;-3.258340953355242;48.76801366119809, -3.258340953355242;53;BRETAGNE;0
37;INDRE-ET-LOIRE;37093;CROUZILLES;47.131010953240505;0.469231881312852;47.131010953240505, 0.46923188131285204;24;CENTRE;0
02;AISNE;02702;SAVY;49.8343646885867;3.197641909625885;49.8343646885867, 3.197641909625885;22;PICARDIE;0
21;"""COTE-D'OR""";21089;BONNENCONTRE;47.08651352835557;5.142433976831455;47.086513528355574, 5.142433976831455;26;BOURGOGNE;0
29;FINISTERE;29232;QUIMPER;47.997142516224976;-4.091119444552993;47.997142516224976, -4.091119444552993;53;BRETAGNE;0
53;MAYENNE;53118;LE HOUSSEAU-BRETIGNOLLES;48.47074551490565;-0.537332465721567;48.47074551490565, -0.537332465721567;52;PAYS DE LA LOIRE;0
57;MOSELLE;57110;BRETTNACH;49.2580265241413;6.559927383202656;49.2580265241413, 6.559927383202656;41;LORRAINE;0
71;SAONE-ET-LOIRE;71301;MONT;46.63159743980791;3.827974771220647;46.631597439807905, 3.827974771220647;26;BOURGOGNE;0
79;DEUX-SEVRES;79020;AUGE;46.44976192821225;-0.288817537299085;46.44976192821225, -0.28881753729908505;54;POITOU-CHARENTES;0
34;HERAULT;34136;LEZIGNAN-LA-CEBE;43.49220786324676;3.43960981956295;43.492207863246755, 3.43960981956295;91;LANGUEDOC-ROUSSILLON;0
31;HAUTE-GARONNE;31399;NOE;43.360518808270335;1.270519452180928;43.360518808270335, 1.270519452180928;73;MIDI-PYRENEES;0
39;JURA;39031;AUXANGE;47.17783417660453;5.65519498249304;47.177834176604534, 5.65519498249304;43;FRANCHE-COMTE;0
25;DOUBS;25496;ROCHE-LES-CLERVAL;47.36348450965637;6.469916583086638;47.36348450965637, 6.469916583086638;43;FRANCHE-COMTE;0
11;AUDE;11252;MONTMAUR;43.400388965599774;1.844636264779316;43.400388965599774, 1.8446362647793162;91;LANGUEDOC-ROUSSILLON;0
46;LOT;46338;BESSONIES;44.80853273158076;2.144440514815981;44.808532731580755, 2.144440514815981;73;MIDI-PYRENEES;0
63;PUY-DE-DOME;63202;MADRIAT;45.43536917890603;3.175781685002672;45.43536917890603, 3.175781685002672;83;AUVERGNE;0
33;GIRONDE;33312;PAREMPUYRE;44.95415096607874;-0.5807665788007651;44.95415096607874, -0.5807665788007651;72;AQUITAINE;0
59;NORD;59549;SALESCHES;50.20825399592687;3.596232867652113;50.20825399592687, 3.596232867652113;31;NORD-PAS-DE-CALAIS;0
31;HAUTE-GARONNE;31537;SAVARTHES;43.1222207361072;0.803999322882598;43.1222207361072, 0.803999322882598;73;MIDI-PYRENEES;0
90;TERRITOIRE DE BELFORT;90010;BELFORT;47.647153941409954;6.845412062373633;47.647153941409954, 6.845412062373633;43;FRANCHE-COMTE;0
39;JURA;39131;LA CHAUX-DU-DOMBIEF;46.60769799600238;5.906556862388318;46.60769799600238, 5.906556862388318;43;FRANCHE-COMTE;0
62;PAS-DE-CALAIS;62474;ISQUES;50.68229629907668;1.656343563934483;50.68229629907668, 1.656343563934483;31;NORD-PAS-DE-CALAIS;0
45;LOIRET;45340;VILLEMURLIN;47.6816641133874;2.342636747835781;47.6816641133874, 2.342636747835781;24;CENTRE;0
28;EURE-ET-LOIR;28372;SENANTES;48.656065222518095;1.58443037368413;48.656065222518095, 1.58443037368413;24;CENTRE;0
12;AVEYRON;12240;SAINT-PARTHEM;44.63297655046557;2.291514318581898;44.632976550465564, 2.291514318581898;73;MIDI-PYRENEES;0
32;GERS;32043;BELMONT;43.68853512715925;0.247544246651966;43.68853512715925, 0.24754424665196603;73;MIDI-PYRENEES;0
60;OISE;60133;CATILLON-FUMECHON;49.52687549305182;2.378433747333696;49.52687549305182, 2.378433747333696;22;PICARDIE;0
74;HAUTE-SAVOIE;74305;VILLE-LA-GRAND;46.2044481273153;6.2605698512462045;46.2044481273153, 6.2605698512462045;82;RHONE-ALPES;0
77;SEINE-ET-MARNE;77394;RUBELLES;48.56464240268786;2.680240089955409;48.56464240268786, 2.680240089955409;11;ILE-DE-FRANCE;0
03;ALLIER;03319;VOUSSAC;46.3256833709005;3.073364556532174;46.3256833709005, 3.073364556532174;83;AUVERGNE;0
51;MARNE;51505;SAINT-MASMES;49.311213788569326;4.249505104525768;49.311213788569326, 4.249505104525768;21;CHAMPAGNE-ARDENNE;0
01;AIN;01429;VANDEINS;46.21780679498594;5.081890569565264;46.21780679498594, 5.081890569565264;82;RHONE-ALPES;0
62;PAS-DE-CALAIS;62831;TROISVAUX;50.4116603362943;2.343755756620008;50.4116603362943, 2.3437557566200082;31;NORD-PAS-DE-CALAIS;0
27;EURE;27435;LA NOE-POULAIN;49.27067305086064;0.5195678165165281;49.270673050860644, 0.5195678165165281;23;HAUTE-NORMANDIE;0
17;CHARENTE-MARITIME;17004;ILE-D'AIX;46.0183336807912;-1.1696249202973;46.0183336807912, -1.1696249202973;54;POITOU-CHARENTES;0
76;SEINE-MARITIME;76461;NEUFBOSC;49.64627992459279;1.361327106572145;49.64627992459279, 1.361327106572145;23;HAUTE-NORMANDIE;0
67;BAS-RHIN;67123;ENGWILLER;48.88171524031458;7.615631754791806;48.881715240314584, 7.615631754791806;42;ALSACE;0
14;CALVADOS;14669;SASSY;48.9857053888401;-0.139276273101139;48.9857053888401, -0.13927627310113902;25;BASSE-NORMANDIE;0
57;MOSELLE;57530;OTTONVILLE;49.216120310096464;6.522312462053364;49.216120310096464, 6.522312462053364;41;LORRAINE;0
10;AUBE;10416;VILLEMEREUIL;48.20174137365056;4.083262964744969;48.20174137365056, 4.083262964744969;21;CHAMPAGNE-ARDENNE;0
25;DOUBS;25458;LES PLAINS-ET-GRANDS-ESSARTS;47.3035920869065;6.898392784669501;47.3035920869065, 6.898392784669501;43;FRANCHE-COMTE;0
59;NORD;59507;RONCHIN;50.604473895476914;3.091685855368556;50.604473895476914, 3.091685855368556;31;NORD-PAS-DE-CALAIS;0
30;GARD;30047;BOUILLARGUES;43.801618461034415;4.434484254095848;43.801618461034415, 4.434484254095848;91;LANGUEDOC-ROUSSILLON;0
02;AISNE;02391;JEANTES;49.812727625208005;4.067155028945096;49.812727625208005, 4.067155028945096;22;PICARDIE;0
67;BAS-RHIN;67259;LANGENSOULTZBACH;48.9742908393134;7.730451982921878;48.9742908393134, 7.730451982921878;42;ALSACE;0
27;EURE;27157;LE CHESNE;48.89104497071732;0.9359021979504212;48.89104497071732, 0.9359021979504211;23;HAUTE-NORMANDIE;0
54;MEURTHE-ET-MOSELLE;54455;REMENOVILLE;48.46390987288282;6.474808866128369;48.46390987288282, 6.474808866128369;41;LORRAINE;0
38;ISERE;38346;ROYAS;45.504595575520085;5.101028561363779;45.504595575520085, 5.101028561363779;82;RHONE-ALPES;0
74;HAUTE-SAVOIE;74044;BOSSEY;46.15005845913798;6.1727544660656;46.15005845913798, 6.1727544660656;82;RHONE-ALPES;0
44;LOIRE-ATLANTIQUE;44213;VARADES;47.40231333428296;-1.02432744070238;47.40231333428296, -1.02432744070238;52;PAYS DE LA LOIRE;0
35;ILLE-ET-VILAINE;35355;VIEUX-VY-SUR-COUESNON;48.334073884566585;-1.49930744372475;48.334073884566585, -1.49930744372475;53;BRETAGNE;0
79;DEUX-SEVRES;79267;SAINT-LIN;46.53265125840316;-0.228519741294666;46.532651258403156, -0.228519741294666;54;POITOU-CHARENTES;0
68;HAUT-RHIN;68243;OBERLARG;47.45110264650408;7.231303387880971;47.451102646504076, 7.231303387880971;42;ALSACE;0
27;EURE;27489;REUILLY;49.0728383807907;1.226483232342228;49.0728383807907, 1.2264832323422281;23;HAUTE-NORMANDIE;0
51;MARNE;51281;GRAUVES;48.968600116334926;3.959926503718272;48.968600116334926, 3.959926503718272;21;CHAMPAGNE-ARDENNE;0
21;"""COTE-D'OR""";21717;VOULAINES-LES-TEMPLIERS;47.830641771153466;4.776566558852041;47.830641771153466, 4.776566558852041;26;BOURGOGNE;0
28;EURE-ET-LOIR;28366;SANTEUIL;48.38288027133461;1.740136310095984;48.382880271334614, 1.7401363100959841;24;CENTRE;0
57;MOSELLE;57129;CHARLY-ORADOUR;49.17601192428017;6.246267693059713;49.17601192428017, 6.246267693059713;41;LORRAINE;0
39;JURA;39519;SOUCIA;46.54063077819636;5.757221205519027;46.54063077819636, 5.757221205519027;43;FRANCHE-COMTE;0
71;SAONE-ET-LOIRE;71152;CRESSY-SUR-SOMME;46.70089612584493;3.86729542323606;46.70089612584493, 3.86729542323606;26;BOURGOGNE;0
30;GARD;30142;LAVAL-PRADEL;44.2151183634;4.064636754801641;44.2151183634, 4.064636754801641;91;LANGUEDOC-ROUSSILLON;0
01;AIN;01209;LEAZ;46.108651804416496;5.876490178877388;46.108651804416496, 5.876490178877388;82;RHONE-ALPES;0
25;DOUBS;25095;BRETONVILLERS;47.21585798128564;6.617189219287498;47.21585798128564, 6.617189219287498;43;FRANCHE-COMTE;0
65;HAUTES-PYRENEES;65196;GENSAC;43.43356459330676;0.090853145396201;43.43356459330676, 0.09085314539620101;73;MIDI-PYRENEES;0
39;JURA;39196;LES DEUX-FAYS;46.8854345992321;5.487503721184909;46.8854345992321, 5.487503721184909;43;FRANCHE-COMTE;0
70;HAUTE-SAONE;70126;CHANCEY;47.32411758788832;5.678136577875417;47.32411758788832, 5.678136577875417;43;FRANCHE-COMTE;0
09;ARIEGE;09103;CRAMPAGNA;43.02835044320851;1.589470992459319;43.02835044320851, 1.589470992459319;73;MIDI-PYRENEES;0
89;YONNE;89239;MALAY-LE-GRAND;48.1633768114983;3.351311607987482;48.1633768114983, 3.351311607987482;26;BOURGOGNE;0
05;HAUTES-ALPES;05057;FOUILLOUSE;44.45318514042447;6.000631531463206;44.45318514042447, 6.000631531463206;93;"""PROVENCE-ALPES-COTE D'AZUR""";0
29;FINISTERE;29181;PLOUEDERN;48.48274129984743;-4.252451531957724;48.482741299847426, -4.252451531957724;53;BRETAGNE;0
39;JURA;39478;SAINT-CLAUDE;46.40860039795193;5.875562476351795;46.40860039795193, 5.875562476351795;43;FRANCHE-COMTE;0
24;DORDOGNE;24104;CHANTERAC;45.16745142659947;0.438130563990772;45.16745142659947, 0.43813056399077205;72;AQUITAINE;0
18;CHER;18162;NEUILLY-EN-SANCERRE;47.30562877298626;2.655610848805275;47.30562877298626, 2.655610848805275;24;CENTRE;0
54;MEURTHE-ET-MOSELLE;54191;FENNEVILLER;48.48510737361965;6.883134048012748;48.48510737361965, 6.883134048012748;41;LORRAINE;0
27;EURE;27427;NEAUFLES-AUVERGNY;48.87435283364071;0.7444751434302661;48.87435283364071, 0.7444751434302661;23;HAUTE-NORMANDIE;0
70;HAUTE-SAONE;70569;VILORY;47.73014669968863;6.22337661530508;47.730146699688625, 6.22337661530508;43;FRANCHE-COMTE;0
86;VIENNE;86181;NUEIL-SOUS-FAYE;46.974647297360384;0.272538169916172;46.974647297360384, 0.272538169916172;54;POITOU-CHARENTES;0
89;YONNE;89277;NITRY;47.67657156444466;3.876916303343247;47.67657156444466, 3.876916303343247;26;BOURGOGNE;0
19;CORREZE;19025;BEYSSENAC;45.40221680670982;1.3036793742262671;45.40221680670982, 1.3036793742262671;74;LIMOUSIN;0
50;MANCHE;50442;LE ROZEL;49.48148011029396;-1.828686228006535;49.48148011029396, -1.828686228006535;25;BASSE-NORMANDIE;0
02;AISNE;02189;CHIVRES-EN-LAONNOIS;49.62686067816709;3.856032556012443;49.626860678167084, 3.856032556012443;22;PICARDIE;0
89;YONNE;89180;FOUCHERES;48.17446091962491;3.147028564252557;48.17446091962491, 3.147028564252557;26;BOURGOGNE;0
34;HERAULT;34100;FERRIERES-POUSSAROU;43.48334503091578;2.903540512000187;43.48334503091578, 2.903540512000187;91;LANGUEDOC-ROUSSILLON;0
66;PYRENEES-ORIENTALES;66119;MOSSET;42.67394295109058;2.30444228005421;42.67394295109058, 2.30444228005421;91;LANGUEDOC-ROUSSILLON;0
22;"""COTES-D'ARMOR""";22068;GRACE-UZEL;48.25020518762461;-2.793675833228365;48.25020518762461, -2.793675833228365;53;BRETAGNE;0
21;"""COTE-D'OR""";21046;BARD-LE-REGULIER;47.14614398651827;4.301456458097157;47.14614398651827, 4.301456458097157;26;BOURGOGNE;0
17;CHARENTE-MARITIME;17289;PREGUILLAC;45.668443078609336;-0.6241757065555601;45.668443078609336, -0.6241757065555601;54;POITOU-CHARENTES;0
05;HAUTES-ALPES;05040;CHORGES;44.545512429512165;6.287823925947919;44.545512429512165, 6.287823925947919;93;"""PROVENCE-ALPES-COTE D'AZUR""";0
62;PAS-DE-CALAIS;62248;COURCELLES-LE-COMTE;50.15746597137253;2.776623940234269;50.15746597137253, 2.776623940234269;31;NORD-PAS-DE-CALAIS;0
14;CALVADOS;14541;LA ROQUE-BAIGNARD;49.17791939132932;0.091587015818033;49.17791939132932, 0.09158701581803301;25;BASSE-NORMANDIE;0
11;AUDE;11014;ARMISSAN;43.187641628034335;3.089277059910178;43.187641628034335, 3.089277059910178;91;LANGUEDOC-ROUSSILLON;0
05;HAUTES-ALPES;05159;SALEON;44.32015510578555;5.7752716935306445;44.32015510578555, 5.7752716935306445;93;"""PROVENCE-ALPES-COTE D'AZUR""";0
57;MOSELLE;57697;VASPERVILLER;48.63525773752731;7.071247118048991;48.63525773752731, 7.071247118048991;41;LORRAINE;0
31;HAUTE-GARONNE;31079;BOULOC;43.7958003847434;1.419189140097538;43.7958003847434, 1.419189140097538;73;MIDI-PYRENEES;0
58;NIEVRE;58002;ALLIGNY-COSNE;47.44357569779892;3.073258946984321;47.44357569779892, 3.0732589469843212;26;BOURGOGNE;0
31;HAUTE-GARONNE;31150;CORNEBARRIEU;43.64862657286167;1.32242964582086;43.64862657286167, 1.32242964582086;73;MIDI-PYRENEES;0
57;MOSELLE;57403;LIEHON;48.99378916860799;6.260472694594632;48.99378916860799, 6.260472694594632;41;LORRAINE;0
70;HAUTE-SAONE;70245;FOUGEROLLES;47.90160254136887;6.413035120299101;47.90160254136887, 6.413035120299101;43;FRANCHE-COMTE;0
54;MEURTHE-ET-MOSELLE;54120;CHARMES-LA-COTE;48.624961924643216;5.827509118149123;48.624961924643216, 5.827509118149123;41;LORRAINE;0
21;"""COTE-D'OR""";21503;POUILLY-SUR-VINGEANNE;47.54035441365861;5.451621799525484;47.54035441365861, 5.451621799525484;26;BOURGOGNE;0
21;"""COTE-D'OR""";21406;MESMONT;47.31222665183166;4.744100396156315;47.31222665183166, 4.744100396156315;26;BOURGOGNE;0
27;EURE;27414;MONTREUIL-L'ARGILLE;48.93964904661483;0.468484360385829;48.93964904661483, 0.468484360385829;23;HAUTE-NORMANDIE;0
17;CHARENTE-MARITIME;17350;SAINT-JULIEN-DE-L'ESCAP;45.928630134378224;-0.4852685459421;45.928630134378224, -0.48526854594210006;54;POITOU-CHARENTES;0
58;NIEVRE;58229;SAINT-ANDRE-EN-MORVAN;47.39851636959003;3.855663964413116;47.39851636959003, 3.8556639644131163;26;BOURGOGNE;0
43;HAUTE-LOIRE;43200;SAINT-JULIEN-CHAPTEUIL;45.029850049186;4.079584422610789;45.029850049185995, 4.079584422610789;83;AUVERGNE;0
39;JURA;39117;CHATELAY;47.05814454171812;5.697698090534456;47.05814454171812, 5.697698090534456;43;FRANCHE-COMTE;0
77;SEINE-ET-MARNE;77313;MONTMACHOUX;48.31996422521704;2.992383084613253;48.31996422521704, 2.992383084613253;11;ILE-DE-FRANCE;0
24;DORDOGNE;24292;MONTPEYROUX;44.91522580268402;0.062737340005452;44.91522580268402, 0.062737340005452;72;AQUITAINE;0
17;CHARENTE-MARITIME;17426;LE SEURE;45.79271334095542;-0.355583104703788;45.79271334095542, -0.355583104703788;54;POITOU-CHARENTES;0
29;FINISTERE;29264;SAINT-SERVAIS;48.515337215039786;-4.158652230306381;48.515337215039786, -4.158652230306381;53;BRETAGNE;0
91;ESSONNE;91274;GOMETZ-LA-VILLE;48.67234994698413;2.109615935771394;48.672349946984134, 2.109615935771394;11;ILE-DE-FRANCE;0
35;ILLE-ET-VILAINE;35087;CORNILLE;48.08225921225154;-1.313895946141223;48.08225921225154, -1.313895946141223;53;BRETAGNE;0
70;HAUTE-SAONE;70402;OYRIERES;47.52906586508718;5.573580523328465;47.52906586508718, 5.573580523328465;43;FRANCHE-COMTE;0
40;LANDES;40071;CASTELNAU-CHALOSSE;43.65935815045446;-0.8522371016211171;43.65935815045446, -0.8522371016211171;72;AQUITAINE;0
41;LOIR-ET-CHER;41122;MARAY;47.23562637345511;1.871042108733505;47.23562637345511, 1.871042108733505;24;CENTRE;0
76;SEINE-MARITIME;76537;RONCHOIS;49.72410006011881;1.623175235325897;49.72410006011881, 1.623175235325897;23;HAUTE-NORMANDIE;0
47;LOT-ET-GARONNE;47067;CLERMONT-SOUBIRAN;44.14125809341061;0.8485634343916351;44.14125809341061, 0.8485634343916351;72;AQUITAINE;0
27;EURE;27081;BONCOURT;49.020331299230975;1.297123338347898;49.020331299230975, 1.297123338347898;23;HAUTE-NORMANDIE;0
23;CREUSE;23255;TROIS-FONDS;46.24316664209441;2.236178110934935;46.24316664209441, 2.236178110934935;74;LIMOUSIN;0
21;"""COTE-D'OR""";21421;MOLOY;47.5393714062083;4.921714038782133;47.5393714062083, 4.921714038782133;26;BOURGOGNE;0
08;ARDENNES;08178;FRAILLICOURT;49.6642796699461;4.168343314700206;49.6642796699461, 4.168343314700206;21;CHAMPAGNE-ARDENNE;0
2B;HAUTE-CORSE;2B109;FARINOLE;42.729800314406624;9.365304667025352;42.729800314406624, 9.365304667025352;94;CORSE;0
56;MORBIHAN;56007;AURAY;47.667705736784015;-2.990411122249844;47.667705736784015, -2.990411122249844;53;BRETAGNE;0
93;SEINE-SAINT-DENIS;93045;LES LILAS;48.88192089387426;2.419667820997666;48.88192089387426, 2.419667820997666;11;ILE-DE-FRANCE;0
09;ARIEGE;09039;LA BASTIDE-DE-BOUSIGNAC;43.058548770069855;1.8844338380322296;43.058548770069855, 1.8844338380322299;73;MIDI-PYRENEES;0
53;MAYENNE;53015;LA BACONNIERE;48.17508156336861;-0.9003849990212741;48.17508156336861, -0.9003849990212741;52;PAYS DE LA LOIRE;0
64;PYRENEES-ATLANTIQUES;64486;SAINT-JEAN-POUDGE;43.52821739409576;-0.185319400050913;43.528217394095755, -0.18531940005091302;72;AQUITAINE;0
51;MARNE;51583;TROIS-FONTAINES-L'ABBAYE;48.710654231509125;4.9541795357991925;48.710654231509125, 4.9541795357991925;21;CHAMPAGNE-ARDENNE;0
82;TARN-ET-GARONNE;82142;POMPIGNAN;43.819634749156144;1.329219574564702;43.819634749156144, 1.329219574564702;73;MIDI-PYRENEES;0
16;CHARENTE;16416;VITRAC-SAINT-VINCENT;45.79779568236971;0.494903805374384;45.79779568236971, 0.49490380537438405;54;POITOU-CHARENTES;0
78;YVELINES;78413;MONDREVILLE;48.90425830146883;1.5578701687645422;48.90425830146883, 1.5578701687645422;11;ILE-DE-FRANCE;0
03;ALLIER;03041;LE BRETHON;46.58414572811174;2.715256626538256;46.58414572811174, 2.715256626538256;83;AUVERGNE;0
49;MAINE-ET-LOIRE;49220;MORANNES;47.725500783031634;-0.403190245491301;47.725500783031634, -0.40319024549130106;52;PAYS DE LA LOIRE;0
67;BAS-RHIN;67547;WITTISHEIM;48.26306160912201;7.590694386071055;48.26306160912201, 7.590694386071055;42;ALSACE;0
01;AIN;01295;PEYZIEUX-SUR-SAONE;46.122633185257136;4.822432267194214;46.122633185257136, 4.822432267194214;82;RHONE-ALPES;0
42;LOIRE;42211;SAINT-CYPRIEN;45.53996136258144;4.229684015735648;45.539961362581444, 4.229684015735648;82;RHONE-ALPES;0
72;SARTHE;72094;COUDRECIEUX;47.98538183664292;0.625962425017192;47.985381836642915, 0.625962425017192;52;PAYS DE LA LOIRE;0
41;LOIR-ET-CHER;41290;VILLEROMAIN;47.71794838332931;1.14691831404273;47.71794838332931, 1.14691831404273;24;CENTRE;0
67;BAS-RHIN;67040;BINDERNHEIM;48.287031649852274;7.61448549662604;48.287031649852274, 7.61448549662604;42;ALSACE;0
59;NORD;59403;MILLONFOSSE;50.42919245938209;3.377015366361169;50.42919245938209, 3.377015366361169;31;NORD-PAS-DE-CALAIS;0
07;ARDECHE;07081;DOMPNAC;44.562865658797286;4.107167951301261;44.562865658797286, 4.107167951301261;82;RHONE-ALPES;0
32;GERS;32427;SEMBOUES;43.46319522314979;0.173358322537215;43.46319522314979, 0.173358322537215;73;MIDI-PYRENEES;0
19;CORREZE;19245;SAINT-SYLVAIN;45.18059747327958;1.888352301752157;45.18059747327958, 1.888352301752157;74;LIMOUSIN;0
03;ALLIER;03157;MAGNET;46.21729069010164;3.510603672700516;46.21729069010164, 3.510603672700516;83;AUVERGNE;0
78;YVELINES;78089;BONNIERES-SUR-SEINE;49.02001455530716;1.570587718315258;49.02001455530716, 1.5705877183152581;11;ILE-DE-FRANCE;0
86;VIENNE;86260;SERIGNY;46.92689263906433;0.316255199258598;46.92689263906433, 0.316255199258598;54;POITOU-CHARENTES;0
84;VAUCLUSE;84099;ROBION;43.851967871761886;5.110086843189901;43.851967871761886, 5.110086843189901;93;"""PROVENCE-ALPES-COTE D'AZUR""";0
02;AISNE;02651;ROGECOURT;49.649291985871926;3.415500743539309;49.649291985871926, 3.415500743539309;22;PICARDIE;0
58;NIEVRE;58207;PARIGNY-LES-VAUX;47.10059077709652;3.146287059589276;47.10059077709652, 3.146287059589276;26;BOURGOGNE;0
27;EURE;27668;LE VAL-DAVID;48.9788560101346;1.263070128571325;48.9788560101346, 1.263070128571325;23;HAUTE-NORMANDIE;0
22;"""COTES-D'ARMOR""";22234;PLOUVARA;48.4973028138492;-2.925524700327215;48.497302813849196, -2.925524700327215;53;BRETAGNE;0
76;SEINE-MARITIME;76731;VENESTANVILLE;49.7939446090294;0.8986837205173721;49.7939446090294, 0.8986837205173721;23;HAUTE-NORMANDIE;0
50;MANCHE;50352;MONTREUIL-SUR-LOZON;49.13339740572195;-1.243314055592194;49.13339740572195, -1.243314055592194;25;BASSE-NORMANDIE;0
72;SARTHE;72053;CHALLES;47.93427735473939;0.428982036508848;47.93427735473939, 0.42898203650884803;52;PAYS DE LA LOIRE;0
46;LOT;46240;ROCAMADOUR;44.814852575314085;1.6222034654449842;44.814852575314085, 1.6222034654449842;73;MIDI-PYRENEES;0
40;LANDES;40050;BOSTENS;43.96979531158093;-0.369044479854131;43.96979531158093, -0.369044479854131;72;AQUITAINE;0
52;HAUTE-MARNE;52311;MARCILLY-EN-BASSIGNY;47.88722078215715;5.547947000451723;47.88722078215715, 5.547947000451723;21;CHAMPAGNE-ARDENNE;0
