,MEN_nmen,MEN_nmencomp,codecommune
17915,41,5,51430
17916,373,40,51431
17917,198,11,51432
17918,36,3,51433
17919,130,9,51434
17920,59,3,51435
17921,193,18,51436
17922,20,3,51437
17923,34,4,51438
17924,73,10,51439
17925,429,37,51440
17926,44,5,51441
17927,69,10,51442
17928,26,2,51443
17929,107,7,51444
17930,35,6,51445
17931,125,10,51446
17932,81,13,51447
17933,162,14,51448
17934,152,10,51449
17935,70,7,51450
17936,28,3,51451
17937,152,19,51453
17938,61506,3127,51454
17939,36,7,51455
17940,106,6,51457
17941,24,0,51458
17942,33,2,51459
17943,49,3,51460
17944,363,21,51461
17945,46,6,51463
17946,87,10,51464
17947,44,3,51465
17948,63,6,51466
17949,64,6,51468
17950,25,0,51469
17951,120,7,51471
17952,219,24,51472
17953,29,2,51473
17954,550,43,51474
17955,23,6,51475
17956,85,8,51476
17957,52,6,51477
17958,67,6,51478
17959,50,2,51479
17960,43,5,51480
17961,130,6,51482
17962,34,9,51483
17963,61,4,51484
17964,50,2,51485
17965,102,9,51486
17966,93,2,51487
17967,52,7,51488
17968,37,6,51490
17969,46,7,51491
17970,530,30,51492
17971,22,2,51493
17972,27,3,51495
17973,53,6,51496
17974,20,1,51498
17975,28,1,51499
17976,63,3,51500
17977,74,6,51501
17978,32,4,51502
17979,34,1,51503
17980,258,16,51504
17981,112,2,51505
17982,1927,98,51506
17983,1881,119,51507
17984,69,5,51508
17985,60,4,51509
17986,30,2,51510
17987,51,1,51511
17988,18,2,51512
17989,179,17,51513
17990,21,4,51514
17991,76,5,51515
17992,55,4,51517
17993,159,13,51518
17994,32,8,51520
17995,48,4,51521
17996,61,4,51522
17997,66,5,51523
17998,87,6,51524
17999,299,16,51525
18000,106,5,51526
18001,74,5,51527
18002,37,8,51528
18003,54,4,51529
18004,103,11,51530
18005,896,47,51531
18006,152,16,51532
18007,47,2,51533
18008,60,3,51534
18009,2057,114,51535
18010,261,30,51536
18011,60,8,51537
18012,28,4,51538
18013,19,2,51539
18014,36,3,51542
18015,25,4,51543
18016,175,16,51544
18017,138,10,51545
18018,107,8,51546
18019,46,6,51547
18020,71,12,51548
18021,49,3,51549
18022,99,6,51550
18023,97,9,51551
18024,93,9,51552
18025,51,5,51553
18026,59,14,51555
18027,81,8,51556
18028,123,8,51557
18029,39,4,51558
18030,995,63,51559
18031,34,4,51560
18032,489,47,51562
18033,35,0,51563
18034,66,5,51564
18035,36,3,51565
18036,80,10,51566
18037,97,14,51567
18038,67,4,51568
18039,42,4,51569
18040,30,1,51570
18041,170,16,51571
18042,46,7,51572
18043,2484,166,51573
18044,56,3,51574
18045,377,26,51576
18046,26,1,51577
18047,20,4,51578
18048,37,5,51579
18049,165,11,51580
18050,37,3,51581
18051,160,6,51582
18052,35,4,51583
18053,54,6,51584
18054,295,21,51585
18055,42,2,51586
18056,57,4,51587
18057,91,10,51588
18058,69,9,51589
18059,117,8,51590
18060,45,5,51591
18061,128,3,51592
18062,36,1,51595
18063,82,9,51596
18064,101,6,51597
18065,56,9,51598
18066,65,6,51599
18067,35,4,51600
18068,48,5,51601
18069,18,2,51602
18070,35,4,51603
18071,70,3,51604
18072,213,4,51605
18073,49,6,51607
18074,30,3,51608
18075,287,11,51609
18076,135,13,51610
18077,111,14,51611
18078,831,64,51612
18079,389,18,51613
18080,331,22,51614
18081,40,5,51616
18082,83,8,51617
18083,38,8,51618
18084,36,0,51619
18085,65,7,51620
18086,157,20,51621
18087,145,9,51622
18088,51,3,51623
18089,111,14,51624
18090,66,2,51625
18091,43,4,51626
18092,71,9,51627
18093,38,4,51628
18094,185,20,51629
18095,47,4,51630
18096,45,1,51631
18097,81,6,51632
18098,79,4,51633
18099,52,7,51634
18100,42,0,51635
18101,176,9,51636
18102,70,4,51637
18103,52,3,51638
18104,64,7,51640
18105,82,6,51641
18106,23,3,51642
18107,149,13,51643
18108,138,6,51644
18109,53,4,51645
18110,38,3,51646
18111,221,21,51647
18112,68,4,51648
18113,5980,402,51649
18114,30,2,51652
18115,46,3,51654
18116,62,5,51655
18117,92,7,51656
18118,64,5,51657
18119,42,5,51658
18120,408,34,51660
18121,553,39,51662
18122,811,28,51663
18123,72,8,52001
18124,83,7,52003
18125,108,16,52006
18126,31,3,52007
18127,299,23,52008
18128,27,2,52011
18129,62,6,52013
18130,62,5,52014
18131,54,3,52015
18132,331,26,52017
18133,42,3,52019
18134,54,11,52021
18135,99,10,52023
18136,52,2,52025
18137,34,5,52027
18138,71,9,52029
18139,157,19,52031
18140,51,5,52034
18141,90,11,52035
18142,42,3,52038
18143,43,4,52039
18144,30,5,52043
18145,231,22,52044
18146,488,35,52045
18147,58,5,52047
18148,440,31,52050
18149,19,2,52051
18150,37,5,52055
18151,54,2,52056
18152,41,2,52057
18153,670,59,52058
18154,1106,59,52060
18155,127,8,52061
18156,42,3,52062
18157,39,4,52063
18158,234,15,52064
18159,32,1,52065
18160,39,5,52067
18161,59,7,52069
18162,51,4,52070
18163,53,3,52072
18164,287,28,52074
18165,44,6,52075
18166,127,12,52076
18167,348,34,52079
18168,41,7,52082
18169,324,34,52083
18170,29,3,52087
18171,193,25,52088
18172,34,4,52090
18173,38,3,52091
18174,45,3,52092
18175,1103,62,52093
18176,72,7,52094
18177,88,11,52095
18178,254,30,52099
18179,122,8,52102
18180,204,21,52104
18181,34,3,52106
18182,62,8,52107
18183,60,4,52110
18184,231,19,52113
18185,506,41,52114
18186,34,5,52115
18187,110,10,52118
18188,81,10,52119
18189,67,11,52120
18190,9337,555,52121
18191,57,3,52122
18192,472,46,52123
18193,206,20,52125
18194,57,5,52126
18195,46,6,52127
18196,45,3,52128
18197,57,5,52129
18198,87,6,52130
18199,35,2,52131
18200,78,8,52132
18201,51,4,52133
18202,85,8,52134
18203,57,5,52135
18204,65,5,52136
18205,25,3,52138
18206,229,23,52140
18207,59,11,52141
18208,35,3,52142
18209,41,7,52146
18210,29,2,52147
18211,44,2,52149
18212,51,3,52151
18213,219,11,52155
18214,175,19,52156
18215,92,7,52158
18216,26,3,52160
18217,41,4,52161
18218,69,5,52162
18219,100,9,52164
18220,90,12,52165
18221,43,7,52167
18222,25,2,52168
18223,33,5,52169
18224,109,9,52171
18225,133,12,52172
18226,45,4,52173
18227,131,16,52175
18228,388,25,52177
18229,151,15,52178
18230,33,3,52181
18231,584,47,52182
18232,32,3,52184
18233,57,5,52185
18234,65,12,52187
18235,120,16,52189
18236,97,13,52190
18237,61,7,52193
18238,705,53,52194
18239,42,2,52195
18240,43,2,52196
18241,593,44,52197
18242,25,3,52198
18243,26,1,52200
18244,18,5,52201
18245,55,5,52203
18246,37,1,52204
18247,279,21,52205
18248,41,3,52206
18249,99,9,52208
18250,669,60,52211
18251,81,6,52212
18252,73,6,52213
18253,39,5,52217
18254,57,5,52220
18255,37,4,52221
18256,119,11,52227
18257,78,4,52229
18258,128,6,52230
18259,32,3,52231
18260,67,6,52233
18261,119,11,52235
18262,93,8,52237
18263,380,30,52242
18264,57,2,52243
18265,128,13,52244
18266,24,2,52245
18267,156,14,52246
18268,76,11,52247
18269,193,17,52248
18270,50,5,52249
18271,1486,90,52250
18272,175,23,52251
18273,52,6,52253
18274,29,1,52254
18275,29,3,52256
18276,164,14,52257
18277,172,7,52258
18278,30,5,52260
18279,56,1,52264
18280,445,32,52265
18281,41,2,52267
18282,3721,221,52269
18283,78,9,52271
18284,49,7,52272
18285,64,4,52273
18286,140,14,52274
18287,43,6,52275
18288,46,8,52276
18289,94,12,52282
18290,34,2,52284
18291,41,5,52286
18292,51,5,52287
18293,60,5,52288
18294,105,11,52289
18295,55,4,52290
18296,31,1,52291
18297,161,14,52292
18298,178,8,52294
18299,45,7,52295
18300,46,7,52298
18301,43,4,52300
18302,29,5,52301
18303,51,6,52302
18304,50,4,52303
18305,25,1,52304
18306,148,9,52305
18307,202,21,52306
18308,68,5,52307
18309,145,11,52308
18310,43,2,52310
18311,151,13,52311
18312,41,3,52313
18313,60,2,52315
18314,26,2,52316
18315,177,15,52318
18316,25,3,52319
18317,54,3,52320
18318,66,5,52321
18319,38,3,52322
18320,43,5,52325
18321,126,8,52327
18322,30,0,52330
18323,642,50,52331
18324,744,71,52332
18325,47,12,52336
18326,27,2,52337
18327,55,2,52341
18328,108,10,52346
18329,79,8,52347
18330,788,84,52348
18331,69,8,52349
18332,54,5,52350
18333,42,3,52352
18334,1644,107,52353
18335,58,5,52355
18336,39,2,52356
18337,83,4,52357
18338,33,2,52358
18339,125,7,52359
18340,59,5,52360
18341,39,6,52362
18342,27,5,52364
18343,134,9,52365
18344,34,2,52366
18345,37,3,52369
18346,176,14,52370
18347,53,6,52371
18348,42,2,52372
18349,253,27,52374
18350,34,3,52376
18351,145,10,52377
18352,63,6,52380
18353,73,7,52383
18354,47,2,52384
18355,186,24,52386
18356,87,13,52388
18357,58,6,52391
18358,18,1,52393
18359,56,6,52396
18360,235,12,52398
18361,61,5,52399
18362,78,8,52400
18363,148,12,52401
18364,37,4,52403
18365,159,10,52405
18366,319,29,52406
18367,122,7,52407
18368,58,10,52411
18369,46,4,52413
18370,247,28,52414
18371,52,9,52415
18372,62,6,52419
18373,177,11,52420
18374,80,5,52421
18375,96,7,52422
18376,264,27,52423
18377,34,5,52424
18378,86,8,52425
18379,48,3,52426
18380,23,1,52428
18381,158,10,52429
18382,58,8,52431
18383,555,62,52432
18384,70,5,52433
18385,50,2,52438
18386,90,13,52439
18387,81,3,52440
18388,95,6,52442
18389,165,13,52444
18390,38,1,52445
18391,46,5,52446
18392,61,0,52447
18393,11444,765,52448
18394,151,12,52449
18395,54,7,52450
18396,21,2,52452
18397,13,2,52453
18398,119,4,52455
18399,206,29,52456
18400,31,7,52457
18401,34,5,52459
18402,146,5,52461
18403,29,5,52464
18404,77,7,52469
18405,196,17,52470
18406,37,3,52472
18407,23,5,52475
18408,34,8,52476
18409,252,22,52479
18410,109,8,52480
18411,56,2,52482
18412,34,6,52483
18413,99,12,52484
18414,19,4,52486
18415,26,2,52487
18416,60,9,52488
18417,297,20,52490
18418,56,4,52491
18419,184,7,52492
18420,35,2,52494
18421,114,18,52497
18422,171,11,52500
18423,240,12,52504
18424,39,3,52506
18425,17,2,52507
18426,139,17,52510
18427,26,2,52511
18428,219,17,52512
18429,48,6,52514
18430,23,0,52515
18431,49,5,52517
18432,53,5,52518
18433,98,7,52520
18434,73,3,52522
18435,147,12,52524
18436,42,3,52525
18437,39,5,52526
18438,68,3,52528
18439,231,17,52529
18440,364,22,52534
18441,126,11,52535
18442,71,9,52538
18443,56,3,52541
18444,22,1,52542
18445,114,12,52543
18446,208,19,52544
18447,33,2,52545
18448,77,7,52547
18449,28,0,52548
18450,1016,92,52550
18451,268,25,53001
18452,132,15,53002
18453,969,56,53003
18454,604,41,53005
18455,375,23,53007
18456,354,17,53008
18457,117,9,53009
18458,107,3,53010
18459,153,16,53011
18460,152,6,53012
18461,181,14,53013
18462,299,21,53015
18463,412,28,53016
18464,199,16,53017
18465,364,40,53018
18466,52,7,53019
18467,59,5,53021
18468,163,4,53022
18469,88,3,53023
18470,227,14,53025
18471,131,23,53026
18472,51,8,53027
18473,96,10,53028
18474,206,21,53029
18475,87,8,53030
18476,122,14,53031
18477,46,3,53033
18478,601,47,53034
18479,145,13,53035
18480,335,23,53036
18481,109,7,53037
18482,51,7,53038
18483,449,30,53039
18484,209,15,53040
18485,105,6,53041
18486,326,42,53042
18487,155,20,53043
18488,135,12,53045
18489,81,8,53046
18490,151,7,53047
18491,366,25,53048
18492,92,8,53049
18493,194,12,53051
18494,108,6,53052
18495,235,9,53053
18496,590,33,53054
18497,209,17,53055
18498,120,15,53056
18499,186,12,53057
18500,100,7,53058
18501,95,7,53059
18502,140,3,53061
18503,2729,140,53062
18504,105,7,53063
18505,418,26,53064
18506,317,22,53066
18507,158,9,53067
18508,64,6,53068
18509,120,9,53069
18510,219,14,53071
18511,208,16,53072
18512,307,18,53073
18513,189,15,53074
18514,106,8,53075
18515,130,8,53076
18516,805,68,53077
18517,126,8,53078
18518,244,18,53079
18519,86,3,53080
18520,126,2,53082
18521,328,23,53083
18522,1470,101,53084
18523,63,1,53085
18524,208,16,53086
18525,83,11,53087
18526,300,25,53088
18527,168,7,53089
18528,67,8,53090
18529,236,16,53091
18530,176,10,53093
18531,338,27,53094
18532,1939,88,53096
18533,1732,84,53097
18534,168,29,53098
18535,153,14,53099
18536,517,38,53100
18537,170,10,53101
18538,65,7,53102
18539,368,34,53103
18540,241,17,53104
18541,55,5,53105
18542,206,8,53106
18543,871,56,53107
18544,125,5,53108
18545,167,9,53109
18546,338,28,53110
18547,132,5,53112
18548,213,11,53113
18549,114,9,53114
18550,109,16,53115
18551,230,11,53116
18552,114,7,53117
18553,100,6,53118
18554,434,30,53119
18555,221,10,53120
18556,520,36,53121
18557,275,11,53122
18558,517,55,53123
18559,193,18,53124
18560,476,38,53125
18561,415,27,53126
18562,834,54,53127
18563,108,13,53128
18564,89,9,53129
18565,17463,835,53130
18566,95,10,53131
18567,132,9,53132
18568,320,23,53133
18569,49,2,53134
18570,236,20,53135
18571,168,16,53136
18572,296,26,53137
18573,150,6,53139
18574,509,46,53140
18575,136,9,53141
18576,174,16,53142
18577,77,12,53143
18578,202,12,53144
18579,138,28,53145
18580,356,16,53146
18581,4010,190,53147
18582,71,6,53148
18583,220,22,53150
18584,275,24,53151
18585,630,49,53152
18586,130,7,53153
18587,323,18,53154
18588,345,25,53155
18589,55,4,53156
18590,198,8,53157
18591,212,26,53158
18592,149,15,53160
18593,646,40,53161
18594,184,5,53162
18595,168,16,53163
18596,169,10,53164
18597,68,7,53165
18598,271,28,53168
18599,116,10,53169
18600,402,26,53170
18601,67,9,53172
18602,67,5,53173
18603,100,4,53174
18604,212,26,53175
18605,253,15,53176
18606,103,1,53177
18607,76,7,53178
18608,114,7,53179
18609,169,16,53180
18610,691,41,53181
18611,676,44,53182
18612,43,3,53184
18613,844,48,53185
18614,507,31,53186
18615,75,9,53187
18616,1022,55,53188
18617,45,4,53189
18618,185,13,53190
18619,108,8,53191
18620,115,11,53192
18621,164,11,53193
18622,82,9,53195
18623,146,15,53196
18624,255,22,53197
18625,134,9,53198
18626,121,10,53199
18627,99,8,53200
18628,1381,74,53201
18629,184,9,53202
18630,131,15,53203
18631,131,9,53204
18632,51,6,53206
18633,150,16,53208
18634,135,7,53209
18635,423,29,53210
18636,599,41,53211
18637,68,5,53212
18638,56,6,53214
18639,177,11,53216
18640,247,13,53218
18641,467,35,53219
18642,56,4,53220
18643,136,7,53221
18644,102,11,53222
18645,190,8,53223
18646,172,12,53224
18647,147,10,53225
18648,248,20,53226
18649,164,7,53228
18650,247,18,53229
18651,112,3,53230
18652,79,6,53232
18653,90,4,53233
18654,97,13,53234
18655,108,10,53235
18656,100,4,53236
18657,192,16,53237
18658,140,8,53240
18659,97,13,53242
18660,265,9,53243
18661,371,31,53245
18662,517,25,53246
18663,495,37,53247
18664,51,2,53248
18665,233,17,53249
18666,151,10,53250
18667,147,16,53251
18668,146,11,53253
18669,297,20,53255
18670,118,6,53256
18671,131,13,53257
18672,277,37,53258
18673,119,7,53259
18674,94,8,53260
18675,76,6,53261
18676,244,10,53262
18677,105,3,53263
18678,80,6,53264
18679,273,15,53265
18680,121,0,53266
18681,327,20,53267
18682,225,20,53269
18683,61,6,53270
18684,860,57,53271
18685,93,9,53272
18686,228,14,53273
18687,327,27,53276
18688,89,9,54001
18689,64,2,54002
18690,39,6,54003
18691,50,5,54004
18692,35,4,54005
18693,97,10,54006
18694,124,11,54007
18695,92,5,54008
18696,35,5,54009
18697,150,8,54010
18698,151,17,54011
18699,91,16,54012
18700,30,5,54013
18701,93,12,54014
18702,97,11,54015
18703,51,3,54016
18704,31,6,54017
18705,76,8,54018
18706,26,3,54019
18707,104,4,54020
18708,58,10,54021
18709,212,20,54022
18710,90,10,54023
18711,71,8,54024
18712,267,28,54025
18713,53,9,54026
18714,143,22,54027
18715,1358,93,54028
18716,729,47,54029
18717,46,8,54030
18718,70,6,54031
18719,41,4,54032
18720,24,4,54033
18721,50,5,54034
18722,183,14,54035
18723,154,12,54036
18724,46,7,54037
18725,260,26,54038
18726,1827,84,54039
18727,647,54,54040
18728,47,3,54041
18729,94,11,54042
18730,245,23,54043
18731,50,8,54044
18732,71,9,54045
18733,87,5,54046
18734,42,3,54047
18735,74,10,54048
18736,237,26,54049
18737,20,4,54050
18738,295,33,54051
18739,33,2,54052
18740,45,5,54053
18741,435,32,54054
18742,112,17,54055
18743,60,4,54056
18744,10,1,54057
18745,25,3,54058
18746,167,22,54059
18747,377,28,54060
18748,132,13,54061
18749,124,13,54062
18750,56,6,54063
18751,141,16,54064
18752,320,25,54065
18753,60,3,54066
18754,172,26,54067
18755,48,1,54068
18756,88,3,54069
18757,33,3,54070
18758,54,13,54071
18759,53,3,54072
18760,168,14,54073
18761,32,5,54075
18762,1341,106,54076
18763,393,29,54077
18764,16,3,54078
18765,1213,69,54079
18766,266,21,54080
18767,160,9,54081
18768,41,8,54082
18769,50,7,54083
18770,403,31,54084
18771,30,3,54085
18772,108,4,54086
18773,29,5,54087
18774,40,1,54088
18775,300,36,54089
18776,1144,98,54090
18777,63,4,54091
18778,28,1,54092
18779,46,3,54093
18780,41,6,54094
18781,64,6,54096
18782,62,8,54097
18783,36,10,54098
18784,1691,109,54099
18785,183,19,54100
18786,43,4,54101
18787,111,11,54102
18788,46,5,54103
18789,56,2,54104
18790,145,14,54105
18791,17,2,54106
18792,19,1,54107
18793,37,7,54108
18794,184,11,54109
18795,55,10,54110
18796,998,80,54111
18797,148,14,54112
18798,198,17,54113
18799,63,4,54114
18800,1957,143,54115
18801,387,21,54116
18802,31,4,54117
18803,200,14,54118
18804,31,3,54119
18805,86,6,54120
18806,32,5,54121
18807,168,5,54122
18808,484,38,54123
18809,119,5,54125
18810,44,8,54126
18811,124,20,54127
18812,195,22,54128
18813,733,60,54129
18814,55,6,54130
18815,66,11,54131
18816,19,2,54132
18817,97,8,54134
18818,274,19,54135
18819,768,64,54136
18820,232,20,54137
18821,448,56,54138
18822,40,2,54139
18823,35,5,54140
18824,29,0,54141
18825,91,6,54142
18826,106,8,54143
18827,82,8,54144
18828,220,28,54145
18829,55,4,54146
18830,30,3,54147
18831,208,23,54148
18832,592,60,54149
18833,830,70,54150
18834,290,34,54151
18835,892,64,54152
18836,18,3,54153
18837,171,15,54154
18838,84,9,54155
18839,143,12,54156
18840,1610,115,54157
18841,17,3,54158
18842,3207,197,54159
18843,74,1,54160
18844,106,13,54161
18845,234,24,54162
18846,81,11,54163
18847,25,2,54164
18848,180,17,54165
18849,411,20,54167
18850,76,8,54168
18851,27,5,54169
18852,11,3,54170
18853,146,16,54171
18854,82,9,54172
18855,51,11,54173
18856,970,52,54174
18857,92,4,54175
18858,379,40,54176
18859,42,4,54177
18860,60,4,54178
18861,72,11,54179
18862,14,3,54180
18863,236,23,54181
18864,118,7,54182
18865,28,9,54183
18866,2333,122,54184
18867,15,1,54185
18868,214,20,54186
18869,36,5,54187
18870,255,22,54188
18871,191,13,54189
18872,38,4,54190
18873,58,7,54191
18874,37,6,54192
18875,16,0,54193
18876,136,13,54194
18877,35,2,54195
18878,419,29,54196
18879,423,18,54197
18880,57,11,54198
18881,120,19,54199
18882,45,2,54200
18883,98,6,54201
18884,67,6,54202
18885,39,8,54203
18886,39,4,54204
18887,1007,80,54205
18888,76,8,54206
18889,38,3,54207
18890,76,6,54208
18891,48,3,54210
18892,74,7,54211
18893,124,8,54212
18894,64,7,54213
18895,152,17,54214
18896,2156,164,54215
18897,29,2,54216
18898,38,5,54217
18899,10,2,54219
18900,33,1,54220
18901,43,2,54221
18902,331,18,54222
18903,62,3,54223
18904,24,4,54224
18905,34,7,54225
18906,48,6,54226
18907,482,40,54227
18908,16,3,54228
18909,113,13,54229
18910,56,1,54231
18911,455,42,54232
18912,769,64,54234
18913,89,9,54235
18914,99,17,54236
18915,41,3,54237
18916,85,10,54238
18917,32,2,54239
18918,17,1,54240
18919,21,3,54241
18920,39,4,54242
18921,68,8,54243
18922,32,3,54244
18923,23,3,54246
18924,36,3,54247
18925,16,2,54248
18926,59,7,54249
18927,159,24,54250
18928,53,6,54251
18929,109,4,54252
18930,207,23,54253
18931,1153,131,54254
18932,30,4,54255
18933,65,11,54256
18934,619,35,54257
18935,55,8,54258
18936,62,6,54259
18937,108,10,54260
18938,2097,131,54261
18939,46,2,54262
18940,2884,260,54263
18941,54,9,54264
18942,249,20,54265
18943,115,17,54266
18944,62,3,54268
18945,86,8,54269
18946,1065,86,54270
18947,47,3,54271
18948,52,5,54272
18949,2982,211,54273
18950,3972,262,54274
18951,71,6,54275
18952,204,27,54276
18953,125,13,54277
18954,22,1,54278
18955,245,16,54279
18956,3433,274,54280
18957,146,12,54281
18958,44,9,54282
18959,83,11,54283
18960,573,45,54284
18961,448,29,54286
18962,47,3,54287
18963,95,7,54288
18964,82,12,54289
18965,68,8,54290
18966,67,6,54291
18967,46,6,54292
18968,26,0,54293
18969,27,5,54294
18970,308,23,54295
18971,63,9,54296
18972,91,11,54297
18973,40,4,54298
18974,53,8,54299
18975,1567,130,54300
18976,31,6,54301
18977,114,17,54302
18978,126,14,54303
18979,5091,278,54304
18980,600,40,54305
18981,89,4,54306
18982,43,7,54307
18983,56,10,54308
18984,76,9,54309
18985,104,16,54311
18986,80,6,54312
18987,53,4,54313
18988,772,93,54314
18989,173,14,54315
18990,41,7,54316
18991,31,3,54317
18992,1450,114,54318
18993,82,10,54320
18994,982,73,54321
18995,2356,133,54322
18996,6520,499,54323
18997,30,4,54324
18998,30,3,54325
18999,44,6,54326
19000,151,14,54327
19001,417,31,54328
19002,7541,499,54329
19003,62,3,54330
19004,113,5,54331
19005,492,32,54332
19006,77,6,54333
19007,165,20,54334
19008,111,6,54335
19009,136,17,54336
19010,41,4,54337
