,EMP_emp2006,EMP_adm2006,EMP_agr2006,EMP_cre2006,EMP_loi2006,EMP_dis2006,EMP_edu2006,EMP_fab2006,EMP_bag2006,EMP_tra2006,EMP_san2006,EMP_res2006,EMP_emp2016,EMP_adm2016,EMP_agr2016,EMP_cre2016,EMP_loi2016,EMP_dis2016,EMP_edu2016,EMP_fab2016,EMP_bag2016,EMP_tra2016,EMP_san2016,EMP_res2016,DBL_dep,DBL_nomdep,DBL_nomcommune,EMP_codecommune,EMP_btp_cie2006,EMP_btp_cie2016,EMP_rep_con2016,EMP_rep_con2006
2172,130.94949,0.0,91.236938,0.0,0.0,7.9617715,4.0035396,4.0,3.9410636,7.9410639,0.0,3.9410636,178.23535,5.0209813,117.96902,0.0,4.9556355,2.6015415,0.0,7.6745033,5.029243,5.0664558,20.006426,4.9192371,29,FINISTERE,PLOUGAR,29187,0.0,4.9923038,0.0,7.924057
2173,845.20105,27.001356,159.54424,0.0,12.082243,60.117153,7.9606242,124.15362,94.923653,61.11092,49.386177,93.978287,790.65137,28.310453,121.2094,5.0,16.600418,61.857113,17.325922,119.59628,36.83633,110.41453,47.941498,118.01049,29,FINISTERE,PLOUGASNOU,29188,79.416178,38.168333,69.380633,75.526617
2174,3191.4702,316.62231,321.34079,28.23527,27.367189,362.11688,153.45972,146.28992,294.7366,258.29333,282.09241,368.05054,3312.3752,158.05089,336.53888,18.989502,52.207581,379.66663,172.89946,140.17282,318.57925,206.27031,427.87769,438.60727,29,FINISTERE,PLOUGASTEL-DAOULAS,29189,355.88077499999997,379.87102,282.643879,276.984442
2175,627.47272,45.593967,59.079948,6.9603148,25.92717,108.73442,7.9245281,18.080587,23.12509,15.222036,63.300018,85.292175,649.67535,29.752254,37.780075,10.754493,24.84811,84.950775,27.338686,29.838995,31.208965,30.0,73.489189,140.733,29,FINISTERE,PLOUGONVELIN,29190,90.057533,66.116723,62.864069,78.174954
2176,789.55334,35.105659,91.891571,3.9045584,3.9531744,30.795469,4.9958234,12.057021,33.138145,55.92157,163.05356,92.774345,587.81909,39.003761,123.12305,0.0,0.0,17.469839,0.0,15.229341,40.118629,20.000401,133.26845,56.569809,29,FINISTERE,PLOUGONVEN,29191,197.1061702,73.962204,69.07360539999999,64.8562941
2177,431.62021,7.9730291,146.8848,7.8779616,7.9141245,32.103977,8.0197792,4.0159669,39.774307,11.991692,12.011753,35.869057,326.86899,19.990168,153.47609,0.0,0.0,7.933054,5.0198975,20.005199,10.019897,0.0,4.9823117,25.091528,29,FINISTERE,PLOUGOULM,29192,57.130909,35.26413,45.086726,60.052853
2178,244.02098,11.937984,64.794388,0.0,0.0,11.976551,11.820242,12.0,11.965049,0.0,44.942547,15.945191,228.38696,12.656988,35.046883,0.0,0.0,15.034919,9.9325438,2.5497689,8.1091137,5.0,49.692966,24.94735,29,FINISTERE,PLOUGOURVEST,29193,19.760686,29.90715,35.509289,38.8783376
2179,1246.4147,35.675209,112.25217,4.0,54.693722,181.48869,31.000618,73.156761,91.568665,87.686249,119.97874,176.07791,1241.1926,80.902649,158.53685,27.948341,22.767309,112.4919,39.648811,62.254269,88.777397,45.609859,129.23387,171.82793,29,FINISTERE,PLOUGUERNEAU,29195,148.76227799999998,152.021797,149.171651,130.073631
2180,313.3576,11.844578,111.43682,0.0,0.0,11.794625,27.677717,2.6926496,2.8734319,6.7722044,11.785279,64.731148,332.08481,14.984921,70.541977,5.0,0.0,0.0,27.713264,15.890933,14.95351,4.9767551,27.70336,57.565033,29,FINISTERE,PLOUGUIN,29196,33.8674786,39.921284,52.833767,27.8816891
2181,924.45856,70.853188,71.807091,0.0,8.0,185.08574,41.080254,31.279499,50.102379,106.21497,98.107079,98.974121,822.59924,72.407707,67.572372,0.0,41.78093,90.630188,66.256989,37.742592,17.981371,25.091831,123.98503,130.464,29,FINISTERE,PLOUHINEC,29197,79.935562,47.914368,100.771835,83.018669
2182,370.01669,4.0,131.81227,0.0,0.0,20.296721,0.0,15.883159,24.296852,4.0207076,12.086876,72.666748,305.79611,14.760422,58.047806,0.0,4.9707255,4.9404864,34.81369,4.9764671,37.290878,2.7823217,34.813683,55.636356,29,FINISTERE,PLOUIDER,29198,60.66864,44.8984466,7.8648291,24.284721
2183,1267.4518,48.351158,169.78369,4.9622602,16.681389,141.87126,77.348106,90.980522,104.4285,127.00283,46.94207,137.45721,1513.4862,45.648464,188.43878,15.036125,25.216898,150.81081,69.887573,71.118393,151.72292,164.53935,89.759674,186.41798,29,FINISTERE,PLOUIGNEAU,29199,144.984501,199.474498,155.414807,156.658307
2184,299.39676,7.0741286,128.4787,0.0,3.938298,0.0,14.893345,15.814894,7.8839607,27.740126,12.805677,38.41077,302.36371,2.8291953,103.37154,0.0,5.5204501,19.670383,0.0,0.0,22.603296,19.744637,23.016588,67.233177,29,FINISTERE,PLOUMOGUER,29201,30.480273,20.740131,17.634327900000002,11.876595
2185,215.06372,14.80557,20.863541,0.0,0.0,28.099226,34.23468,11.536494,8.2638664,4.9386296,15.912575,35.666977,137.20679,9.9914865,24.751028,0.0,0.0,4.9669266,27.377966,0.0,5.1299553,9.9919128,4.995872,9.9919128,29,FINISTERE,PLOUNÉOUR-MÉNEZ,29202,24.871922,20.03397,19.9757538,15.8702469
2186,333.64423,3.9358671,108.90369,0.0,0.0,23.631039,3.945663,4.9780331,39.070782,24.793167,11.795084,30.451366,271.65161,5.0,73.254135,0.0,5.1008062,17.982386,6.7773438,10.021552,4.8168249,33.061996,17.653023,45.193966,29,FINISTERE,PLOUNÉVENTER,29204,54.399840999999995,42.746485,10.043103,27.739686
2187,170.66418,0.0,86.311172,0.0,0.0,0.0,0.0,4.0,11.269749,4.0924525,0.0,28.431425,196.16231,15.061752,45.354435,0.0,5.0524168,19.677517,0.0,5.0,20.253626,20.119238,15.20115,20.18895,29,FINISTERE,PLOUNÉVÉZEL,29205,28.374486700000002,20.1383406,10.114883,8.1849051
2188,548.21484,7.9659863,270.60947,0.0,7.9659863,10.585018,31.214802,24.791216,24.010851,11.861783,15.862445,35.779324,485.24051,15.136276,209.49153,3.2837796,0.0,0.0,5.0615983,10.076006,44.024567,20.181833,21.182386,55.280449,29,FINISTERE,PLOUNÉVEZ-LOCHRIST,29206,75.7193813,61.328163,40.193907,31.8485933
2189,805.73743,95.603645,106.17188,2.6157329,9.3712893,116.12464,44.882164,13.514282,37.28294,21.515493,138.17213,86.630508,940.49512,139.05118,89.358604,4.9412313,23.171036,120.64433,73.673439,15.12366,27.455851,23.563438,174.4055,108.51192,29,FINISTERE,PLOURIN-LÈS-MORLAIX,29207,50.15274,62.6340545,77.960869,83.7000164
2190,138.42725,0.0,51.103008,3.9328623,0.0,4.0,10.66041,0.0,3.9328623,0.0,4.0,24.401077,220.32404,5.0,73.013947,0.0,5.0161161,10.012009,12.538039,10.000167,12.859719,7.9597378,5.0,15.045792,29,FINISTERE,PLOURIN,29208,26.746738,20.952467,42.9260442,9.6502924
2191,814.07013,36.773521,135.98547,4.0,0.0,22.748951,33.98843,112.5419,51.143856,121.30487,56.134834,71.709229,747.35925,19.793924,114.97706,9.3319845,0.0,43.501289,27.437159,195.63327,62.97649,51.7733,36.728905,60.336597,29,FINISTERE,PLOUVIEN,29209,90.479452,66.83412799999999,58.035120000000006,77.25961099999999
2192,935.8335,12.191907,198.18454,11.931377,4.0225701,60.65229,12.966421,86.840271,95.435692,68.014763,54.278515,88.461555,906.22577,30.291645,169.01825,0.0,5.0645561,39.317558,0.0,60.248775,70.081238,72.482468,70.084259,125.27551,29,FINISTERE,PLOUVORN,29210,147.719928,204.716876,59.644650999999996,95.13365
2193,134.19757,7.8784533,63.027626,0.0,4.0924525,0.0,3.9392266,0.0,0.0,3.9392266,0.0,27.624458,70.049072,10.259259,31.101997,0.0,0.0,0.0,13.144012,0.0,5.1812687,0.0,0.0,5.1812687,29,FINISTERE,PLOUYÉ,29211,19.696133,5.1812687,0.0,4.0
2194,4009.7468,567.65472,92.257851,768.14294,59.897861,203.78195,433.33609,214.84517,302.73987,203.99043,151.06111,383.22897,4032.4238,525.94537,39.882099,861.22668,32.861362,259.88202,407.12704,194.42874,236.44118,168.41393,224.86508,384.7464,29,FINISTERE,PLOUZANÉ,29212,204.05589,174.179116,522.42479,424.75392
2195,393.79053,11.794024,98.799797,3.945663,0.0,15.794024,11.816589,11.922636,41.000858,35.548298,23.746073,55.337662,420.17508,25.114471,94.945854,0.0,5.0349188,25.091299,2.8640571,10.069838,35.072842,40.153862,14.949819,75.48764,29,FINISTERE,PLOUZÉVÉDÉ,29213,39.5142328,56.289962,35.100498,44.5706772
2196,98.991653,0.0,46.973763,0.0,4.0,0.0,0.0,7.9025159,0.0,8.0576878,4.0,16.057688,84.756172,0.0,15.090159,0.0,10.0,1.0378373,0.0,0.0,5.0,5.7829933,5.0381188,15.0,29,FINISTERE,PLOVAN,29214,4.0,8.0587921,19.748274,8.0
2197,646.98169,50.877819,27.596245,0.0,7.2361121,42.57325,21.022463,173.0939,36.535702,17.956009,37.776997,111.08292,699.25195,13.155005,25.183664,5.0459161,5.0459161,25.181992,63.152477,171.13869,60.823887,21.583382,60.571091,80.430267,29,FINISTERE,PLOZÉVET,29215,71.3796705,82.69748729999999,85.242184,49.8505819
2198,1016.1964,28.919394,75.864609,4.9175858,16.0,83.157936,30.51774,83.671837,100.36501,122.15895,41.316654,104.19855,955.0152,69.856148,26.080389,22.659327,7.7653875,102.84169,29.246519,35.746849,76.563309,119.63214,39.367584,84.8666,29,FINISTERE,PLUGUFFAN,29216,175.672536,206.441707,133.947563,149.435551
2199,998.54755,64.96418,60.390636,4.031847,69.191292,113.62894,30.124069,52.584877,80.55526,54.149887,63.212387,199.05008,924.96844,67.280281,54.326256,0.0,18.673103,88.228043,56.834515,66.765839,96.812584,46.336266,79.670021,190.41347,29,FINISTERE,PONT-AVEN,29217,121.30664100000001,44.796467,114.831608,85.357447
2200,570.62775,47.870693,6.8333025,0.0,19.345848,51.476349,13.121759,68.126938,52.408691,15.191548,105.50513,75.308525,745.65326,25.870537,20.016687,0.0,17.78331,59.859039,26.30558,58.576782,39.767052,26.970129,128.43709,115.76248,29,FINISTERE,PONT-CROIX,29218,45.2219121,93.85643499999999,132.448136,70.21704849999999
2201,4255.7275,245.9465,59.899609,32.282589,54.899727,651.68341,380.7681,189.71387,437.46103,215.91896,696.41113,434.56937,3859.0283,275.42499,33.027451,32.953861,61.748642,545.45074,265.00116,172.18726,388.43695,219.17139,710.10669,442.27042,29,FINISTERE,PONT-L'ABBÉ,29220,375.362302,293.573009,419.67571,480.810672
2202,403.15814,27.795248,31.689959,7.945663,8.8611336,40.074791,15.933951,4.001152,39.790413,30.818184,59.74955,59.606628,333.00784,4.9840512,14.952664,4.9834123,25.234861,12.624087,0.0,4.9549928,25.751347,12.984129,57.954475,83.928062,29,FINISTERE,PORSPODER,29221,35.890873,44.8268986,39.828873,41.000586999999996
2203,103.63419,12.394184,8.0783014,0.0,0.0,8.2627897,0.0,9.1173353,8.0167398,4.0308723,4.1313949,22.776447,44.633778,5.0162878,0.0,0.0,0.0,14.621942,0.0,0.0,0.0,5.0,0.0,10.10528,29,FINISTERE,PORT-LAUNAY,29222,7.129484,5.0162878,4.8739805,19.696634
2204,148.55667,17.576607,48.175217,0.0,4.0161161,2.9942553,5.714684,12.035347,7.9669542,0.0,4.0161161,22.25675,156.92094,2.8919938,40.033905,0.0,15.049546,9.9881506,5.0165153,10.033031,5.0165153,5.0165153,5.941443,25.082577,29,FINISTERE,POULDERGAT,29224,15.9496447,12.915682,19.935066,7.8549895
2205,582.44586,39.947128,27.293983,4.0206985,8.0,19.392784,30.397278,110.22154,33.626793,51.284103,47.951828,90.778397,604.03485,53.162029,35.0,5.0,5.0,40.051945,15.194201,81.840408,45.412045,58.85714,57.327332,69.903488,29,FINISTERE,POULDREUZIC,29225,66.02663,79.675141,57.611154,53.5047321
2206,326.20724,8.9693298,69.207619,0.0,0.0,16.010632,23.983978,29.773518,20.694027,20.116674,24.054594,39.952187,228.21973,7.8209214,44.503407,5.0,0.0,10.0,7.9870701,12.788433,12.97742,0.0,25.914003,34.849243,29,FINISTERE,POULLAN-SUR-MER,29226,43.612705,44.576385,21.802839300000002,29.8319732
2207,571.98309,11.967299,184.62366,0.0,3.9890997,11.967299,12.020947,176.05186,36.150631,19.125347,4.0501046,48.009926,416.11304,25.332039,154.89722,5.0483055,9.6462851,5.0,12.060681,43.064827,27.441549,50.53936,4.657198,40.465683,29,FINISTERE,POULLAOUEN,29227,32.3601667,28.0483852,9.911523800000001,31.666747
2208,75.629532,3.9685478,7.9892464,0.0,0.0,8.0413971,0.0,4.0233769,7.9685478,0.0,3.9378438,27.821918,34.140759,15.102301,5.004992,0.0,0.0,3.9823678,0.0,0.0,0.0,0.0,0.0,5.0510974,29,FINISTERE,PRIMELIN,29228,7.9101043,0.0,5.0,3.9685478
2209,214.37674,7.7740397,95.6763,0.0,0.0,11.937329,7.8486724,0.0,11.937329,36.897278,0.0,3.9887183,167.33095,10.158836,48.908699,0.0,15.153924,0.0,0.0,7.6074476,14.884367,5.05094,5.0779901,10.05094,29,FINISTERE,QUÉMÉNÉVEN,29229,22.403759,35.199970900000004,15.237836,15.913305699999999
2210,320.33981,23.96039,91.23156,0.0,4.0063906,20.031954,15.815243,12.019173,19.042192,15.679829,11.304415,48.172512,255.20811,17.6378,35.105133,0.0,22.971096,14.984102,12.646268,14.982906,12.770347,10.024688,23.589462,35.207573,29,FINISTERE,QUERRIEN,29230,35.012909,19.995203,35.293531,24.063232
2211,43251.047,4562.7559,343.78967,715.19629,705.18677,4092.6077,2387.4048,3922.6584,7111.2544,3109.7168,5024.0059,3092.6267,43593.66,4635.8145,285.61423,635.95013,872.87909,3590.9548,2256.99,3642.2515,7026.9648,2900.8845,5903.7871,3233.0691,29,FINISTERE,QUIMPER,29232,4092.3057,3885.1494000000002,4723.3505,4091.5366
2212,7632.0005,474.66168,81.953697,91.270706,72.427361,588.24841,403.86493,1729.8754,786.66968,659.49872,931.94775,572.27203,7746.7153,464.59964,51.853752,76.579269,159.02515,620.86499,431.01254,1315.1654,747.4696,618.64178,1089.2985,607.71533,29,FINISTERE,QUIMPERLÉ,29233,467.32907,577.17457,987.31475,771.98086
2213,466.24902,19.761497,47.184608,0.0,0.0,15.929493,12.014019,87.233162,19.662432,20.877476,9.0110817,52.111519,546.9245,26.024214,47.272865,12.66458,4.9929795,29.767248,5.4778848,129.16238,33.590809,56.104813,6.0522966,83.617149,29,FINISTERE,RÉDENÉ,29234,113.40257500000001,55.750165,56.447108,69.0611726
2214,3625.5779,129.35635,50.108376,294.04007,61.93655,163.16417,170.67751,196.33862,1084.5835,365.41235,248.04875,299.19067,4106.0586,142.57744,74.102066,262.7345,70.641365,188.36116,194.38475,192.87212,1413.4912,255.53885,326.90961,336.54584,29,FINISTERE,RELECQ-KERHUON,29235,289.91376,202.484813,445.41495999999995,272.80710999999997
2215,1233.8046,22.678574,166.69116,16.15954,24.263882,109.28024,34.653038,374.01096,58.663277,72.022804,33.050339,108.55187,1207.5538,18.077158,130.68068,10.285479,15.0,102.00705,43.849842,236.83122,47.136173,102.83839,112.27428,161.43314,29,FINISTERE,RIEC-SUR-BÉLON,29236,102.359018,91.730358,135.410046,111.41990799999999
2216,321.07117,11.845471,3.9681883,0.0,2.6775229,15.819209,4.0011721,23.450354,15.64623,11.969086,102.19469,46.326092,298.67224,5.5733018,25.892971,0.0,2.6422811,9.7851191,7.9495058,10.10562,15.650764,12.919758,95.667015,42.26442,29,FINISTERE,ROCHE-MAURICE,29237,32.83424,21.019361,49.202129,50.338928
2217,209.95348,112.46765,0.0,7.5474248,0.0,0.0,0.0,8.0,3.9902742,0.0,4.2240629,37.081409,158.78384,76.551704,0.0,4.4781799,10.04713,0.0,0.0,10.085643,8.222703,0.0,10.30604,19.726957,29,FINISTERE,ROSCANVEL,29238,8.2143373,0.0,19.365498,28.428311
2218,3525.012,184.28644,237.23404,144.40883,67.722176,151.98384,45.065872,92.029419,356.85425,618.37366,521.37,665.08514,3499.24,180.72302,177.37094,209.01201,38.028107,136.92149,42.572803,99.614151,376.32904,564.7973,528.84589,621.01685,29,FINISTERE,ROSCOFF,29239,112.727734,131.209515,392.798952,327.870592
2219,164.49796,7.8510728,42.59531,0.0,7.7215967,21.286409,7.8607984,7.8607984,11.898458,3.9873259,3.8607984,23.263885,184.31371,9.9634657,44.915169,0.0,5.086328,21.117228,7.9185095,0.0,5.8579488,9.9406672,4.9004397,29.780794,29,FINISTERE,ROSNOËN,29240,14.602499,24.942757,19.890397,11.709002
2220,2941.843,147.42393,104.61406,50.791981,27.498659,238.76999,104.22346,508.70993,339.96399,438.92703,221.36386,247.38869,2504.5984,119.20377,125.29974,16.15139,12.005744,192.01852,121.21776,270.75595,280.88669,341.80545,288.82227,276.00497,29,FINISTERE,ROSPORDEN,29241,198.88648,192.80674599999998,267.61937,313.280943
2221,43.008099,0.0,7.887342,0.0,0.0,0.0,0.0,4.0186915,0.0,4.0,4.0,2.8378174,25.001978,0.0,15.001978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29,FINISTERE,SAINT-COULITZ,29243,8.1143646,5.0,0.0,12.149884
2222,95.084167,4.0,59.817619,0.0,4.0,4.0,0.0,7.2665524,4.0,0.0,0.0,8.0,100.02552,5.0209813,15.0,0.0,0.0,20.0,5.0104475,5.0051813,0.0,0.0,0.0,25.0,29,FINISTERE,SAINT-DERRIEN,29244,0.0,19.988913,5.0,4.0
2223,262.96646,16.0,21.042166,1.0128807,0.0,0.0,0.0,54.341015,14.913768,51.165188,6.4547524,31.939486,399.4754,28.657629,32.770607,7.8672895,0.0,0.0,13.563564,75.706924,21.749557,51.735756,10.155843,47.697376,29,FINISTERE,SAINT-DIVY,29245,36.579057,43.745212,65.825638,29.51815
2224,42.920418,0.0,23.586039,0.0,0.0,2.9719129,0.0,0.0,0.97863209,2.9719129,0.0,8.1043415,36.866325,0.0,20.253613,0.0,0.0,2.7409732,0.0,0.0,8.3897934,0.0,0.0,0.0,29,FINISTERE,SAINT-ELOY,29246,0.0,5.4819465,0.0,4.307579
2225,2099.5183,41.646683,82.192406,53.746815,8.2335548,140.25012,29.498938,612.61871,193.29733,252.09731,60.668312,87.745781,2207.9734,31.353634,53.24226,61.608955,45.027168,93.535172,20.323019,675.14258,195.70378,308.37869,87.171356,106.86337,29,FINISTERE,SAINT-ÉVARZEC,29247,253.504251,314.57868,215.044754,284.018171
2226,117.99626,0.0,75.397629,0.0,0.0,0.0,0.0,3.9672048,3.9712138,0.0,0.0,14.804148,84.937325,0.0,43.482662,0.0,0.0,0.0,4.9889135,5.3614926,10.238592,0.0,0.0,10.479406,29,FINISTERE,SAINT-FRÉGANT,29248,11.9136414,5.3614926,5.0247641,7.9424276
2227,175.60867,4.0113473,67.073143,4.0,12.058646,8.0226946,0.0,8.0113478,12.073534,0.0,0.0,4.0472989,113.506,5.0283699,15.085111,5.0283699,10.367729,5.0283699,0.0,20.169868,10.02837,10.076675,0.0,5.0283699,29,FINISTERE,SAINT-GOAZEC,29249,12.069994,0.0,27.6647679,44.2406718
2228,205.1713,0.0,60.660419,4.0482645,0.0,11.994802,3.9964826,28.356073,16.391939,4.0241799,7.8299775,24.125536,121.83171,5.0213981,20.313393,0.0,0.0,4.9870644,0.0,20.727045,0.0,5.0,0.0,15.227418,29,FINISTERE,SAINT-HERNIN,29250,35.647085,30.27903,20.276361,8.096529
2229,79.361259,8.095623,30.771362,0.0,0.0,8.095623,4.0639648,0.0,0.0,0.0,0.0,12.143435,65.590973,0.0,25.217241,10.080862,5.0402045,0.0,0.0,0.0,4.9455247,0.0,4.9455247,10.224918,29,FINISTERE,SAINT-JEAN-DU-DOIGT,29251,16.1912465,0.0,5.1366968,0.0
2230,116.44172,2.8427312,0.0,0.0,0.0,0.0,12.134099,3.9379525,7.8795085,0.0,0.0,31.85973,55.539082,0.0,10.145841,0.0,0.0,0.0,4.9866099,5.0729203,0.0,0.0,0.0,15.038993,29,FINISTERE,SAINT-JEAN-TROLIMON,29252,30.85736,10.148877,10.145841,26.930338
2231,2700.9348,149.58273,117.09435,31.443859,16.250324,501.7258,51.34515,206.64114,364.08105,258.03494,188.94193,220.85597,2414.0151,92.000359,40.30159,29.950508,27.99996,432.53992,23.766634,166.81676,297.66315,274.94861,190.80817,211.67021,29,FINISTERE,SAINT-MARTIN-DES-CHAMPS,29254,309.39809,312.38053,313.168683,285.539578
2232,72.493416,0.0,32.105103,0.0,0.0,4.0912886,3.9681883,0.0,4.0912886,3.9672048,0.0,12.273867,143.78992,4.9631815,46.529598,0.0,0.0,0.0,0.0,4.9631815,5.3017192,0.0,0.0,46.133453,29,FINISTERE,SAINT-MÉEN,29255,3.9672048,20.905158,14.993626,8.029273
2233,122.73165,8.0546703,52.21244,0.0,3.959893,0.0,2.8378174,0.0,8.0546703,0.0,12.082005,23.476921,160.53676,0.0,35.355877,0.0,2.5710781,5.1347809,5.0479617,13.893004,0.0,9.7027206,5.0624099,63.761143,29,FINISTERE,SAINT-NIC,29256,8.025898,9.913770199999998,10.094019,4.0273352
2234,192.16913,16.299328,35.803013,0.0,4.1075926,4.1075926,8.1667814,2.9980891,20.056709,0.0,0.98030603,61.4352,219.67128,9.9535103,25.22463,0.0,5.0646286,12.961549,17.743959,5.0153728,15.145114,0.0,9.9331913,41.268902,29,FINISTERE,SAINT-PABU,29257,30.215452,41.165268,36.195157,7.9990687
2235,3313.4917,169.22305,236.62727,40.357231,26.82295,395.21347,183.71153,330.65216,328.41986,403.82593,280.17569,324.5451,3437.2898,206.4037,185.86583,59.886478,31.258009,417.78409,220.12524,298.87051,328.50714,493.6557,264.66406,367.6705,29,FINISTERE,SAINT-POL-DE-LÉON,29259,278.50792,264.81377,297.784722,315.409416
2236,2192.7217,169.75453,57.831612,7.891326,48.262085,287.40378,202.54347,110.23959,294.12424,132.36746,279.49783,199.25256,2441.8254,114.51427,98.335007,8.6826563,48.607975,375.76709,183.88989,77.458839,228.10081,152.62691,368.52185,266.56717,29,FINISTERE,SAINT-RENAN,29260,177.222648,251.34979199999998,267.403241,226.330453
2237,42.574844,3.977005,3.9741936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9741936,3.9741936,23.797432,9.398716,9.398716,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,29,FINISTERE,SAINT-RIVOAL,29261,3.9741936,0.0,0.0,22.701065
2238,118.07935,7.8585033,74.778481,0.0,3.9292517,3.9376025,0.0,0.0,0.0,0.0,0.0,15.717007,72.194183,5.0571146,12.725822,0.0,0.0,15.171343,1.1322149,5.0571146,5.0249867,0.0,0.0,15.119411,29,FINISTERE,SAINT-SAUVEUR,29262,3.9292517,0.0,12.906176,7.9292517
2239,144.8054,3.9874058,43.825737,0.0,0.0,20.0,10.786679,0.0,15.385673,6.7548366,3.9874058,16.09341,223.58153,4.977201,60.706806,8.6216993,0.0,5.0198975,25.191532,10.115428,10.247918,10.192698,7.781291,20.451277,29,FINISTERE,SAINT-SÉGAL,29263,11.962137,42.488895299999996,17.786884999999998,12.0221214
2240,176.88173,74.109787,4.0,7.7232747,0.0,0.0,3.8750648,15.715488,8.0591946,3.9753277,3.7606862,11.904056,343.74539,139.87798,10.0,8.0914078,0.0,0.0,9.9611015,35.237408,5.063077,27.457071,5.0215516,10.0,29,FINISTERE,SAINT-SERVAIS,29264,7.9475775,28.952394,64.083409,35.811275
2241,234.56451,8.1349277,20.337318,0.0,0.0,15.364503,4.0,23.068815,26.543852,27.679916,0.0,4.0674639,269.2746,5.0987811,5.0,5.1366968,5.7353702,0.0,0.0,31.436634,43.793247,38.901299,0.0,15.202693,29,FINISTERE,SAINTE-SÈVE,29265,83.74585200000001,75.616359,43.353512300000006,21.62187
2242,1061.8469,32.548,138.63197,11.55963,23.078234,31.619381,38.710999,275.25134,58.146885,88.443779,81.449944,105.59756,1149.536,65.842674,65.414116,13.866404,10.135137,48.933117,47.573841,293.20834,63.237854,116.22643,48.601749,148.46898,29,FINISTERE,SAINT-THÉGONNEC-LOC-EGUINER,29266,101.11423500000001,111.65056200000001,116.37687199999999,75.6949676
2243,94.582451,0.0,27.572222,0.0,0.0,0.0,3.8887794,3.9388888,7.938889,7.8777776,3.9388888,19.694445,111.22565,12.673403,14.979051,5.0182066,0.0,0.0,9.9860334,4.9930167,16.012678,12.626236,4.9930167,4.9930167,29,FINISTERE,SAINT-THOIS,29267,15.793672,14.9649577,9.9860334,3.9388888
2244,424.91406,4.9467931,26.594055,7.9749732,14.833263,24.074539,6.6039214,78.823341,76.336197,28.608215,12.054512,45.247955,599.30585,10.670864,20.676664,13.820229,9.789506,45.092667,19.246403,110.73884,136.92809,56.009731,20.407181,70.915359,29,FINISTERE,SAINT-THONAN,29268,73.713963,58.331612,26.6786761,25.102337
2245,529.32861,8.0,33.545204,15.550325,0.0,20.44796,6.8880205,261.25873,24.940792,53.831532,3.2945559,26.882113,461.59998,10.086561,28.148186,14.866194,5.0,0.0,4.7153416,164.38359,22.878956,55.095833,0.0,25.042625,29,FINISTERE,SAINT-THURIEN,29269,4.0,49.3876,81.99510799999999,70.689395
2246,182.36003,3.9233499,43.367939,0.0,11.187969,0.0,2.9532628,3.9233499,11.043526,10.240438,14.443422,17.375687,165.42618,7.9316478,15.036765,0.0,0.0,0.0,20.513792,5.0122552,15.05915,38.772392,7.78058,40.247696,29,FINISTERE,SAINT-URBAIN,29270,36.144392499999995,4.922225,10.1496806,27.7566949
2247,234.70313,4.0,88.267113,8.0136299,6.6584563,0.0,0.0,4.0207076,11.875944,31.895321,7.9586921,44.027081,156.29562,5.0454254,55.268188,0.0,5.0209813,0.0,0.0,14.828496,0.0,15.178497,0.0,19.930262,29,FINISTERE,SAINT-VOUGAY,29271,16.003187,5.9957361,35.0280314,11.9829931
2248,470.70535,9.0856562,59.118954,0.0,3.9655616,51.102631,16.164011,28.263983,40.031284,18.663841,68.557236,64.793701,435.94986,6.8283663,30.706249,0.0,18.251076,21.055773,28.623817,39.253807,23.295443,4.873168,73.340042,50.960896,29,FINISTERE,SAINT-YVI,29272,69.35848,64.195798,74.565422,41.6000125
2249,371.44467,27.938349,124.70206,0.0,28.292608,0.0,8.0,12.078951,4.0159669,20.015493,41.708927,48.837139,269.16324,0.0,75.707504,0.0,13.053299,19.994156,10.045077,4.9823117,10.062765,14.88938,15.047103,40.060329,29,FINISTERE,SANTEC,29273,35.659325,40.107109699999995,25.214191,20.195843
2250,1522.6062,48.853046,250.53633,17.030067,19.975027,141.4342,62.119278,235.34573,115.38741,107.18915,92.056015,132.59418,1274.1349,100.82755,151.84348,0.96672785,13.180868,78.303497,85.367401,162.56728,99.11586,80.022316,116.25197,135.10794,29,FINISTERE,SCAËR,29274,124.128793,130.268456,120.311555,175.956987
2251,190.50578,8.1592035,100.93268,0.0,0.0,4.0796018,4.0,4.0796018,8.1592035,12.209309,12.246294,24.505354,189.49725,15.923608,84.106407,0.0,5.2978697,0.0,11.399192,0.0,5.2978697,5.2978697,5.0,26.256321,29,FINISTERE,SCRIGNAC,29275,12.134532,20.918118,10.0,0.0
2252,216.05353,4.0,92.129173,0.0,4.0,8.0,3.9570622,0.0,8.0159664,16.0,4.0035396,35.931824,231.09102,5.1038227,102.62137,0.0,0.0,9.9959726,15.047795,0.0,9.9747963,5.0,0.0,62.762257,29,FINISTERE,SIBIRIL,29276,20.0,5.0,15.585011,20.015966
