,DBL_dep,DBL_nomdep,DBL_nomcommune,CED_nviolences2016,CED_nviolences2020,CED_ncambriolages2016,CED_ncambriolages2020,CED_nvolsvoitures2016,CED_nvolsvoitures2020,CED_nautresvols2016,CED_nautresvols2020,CED_ncrimesdelits2016,CED_ncrimesdelits2020
13174,36,INDRE,PONT-CHRÉTIEN-CHABENET,4.119999974966049,6.060000002384186,1.595000028610229,1.414999961853027,1.03999999165535,0.5,3.634999960660934,2.540000021457672,10.38999995589256,10.51499998569489
13175,36,INDRE,POULAINES,3.219999998807907,6.060000002384186,1.595000028610229,1.414999961853027,1.03999999165535,0.5199999809265137,4.07499997317791,3.940000027418137,9.929999992251396,11.93499997258186
13176,36,INDRE,POULIGNY-NOTRE-DAME,3.219999998807907,6.060000002384186,1.595000028610229,1.414999961853027,0.0,1.019999980926514,3.634999960660934,3.630000025033951,8.449999988079071,12.12499997019768
13177,36,INDRE,POULIGNY-SAINT-MARTIN,2.319999992847443,3.335000038146973,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,0.0,1.974999964237213,4.955000013113022,7.744999945163727
13178,36,INDRE,POULIGNY-SAINT-PIERRE,4.119999974966049,6.060000002384186,1.595000028610229,1.414999961853027,0.0,0.0,3.634999960660934,2.540000021457672,9.349999964237211,10.01499998569489
13179,36,INDRE,PRÉAUX,0.7249999940395355,3.895000040531158,1.595000028610229,1.414999961853027,0.0,0.0,2.16499999165535,3.094999998807907,4.485000014305115,8.405000001192093
13180,36,INDRE,PREUILLY-LA-VILLE,0.0,0.0,0.0,0.0,0.0,1.019999980926514,1.469999969005585,1.344999969005585,1.469999969005585,2.364999949932098
13181,36,INDRE,PRISSAC,3.394999980926514,5.5,1.595000028610229,1.414999961853027,0.0,1.019999980926514,1.469999969005585,2.434999972581863,6.459999978542328,10.3699999153614
13182,36,INDRE,PRUNIERS,0.7249999940395355,4.524999976158142,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,3.634999960660934,1.804999977350235,6.994999974966049,8.764999896287918
13183,36,INDRE,REBOURSIN,2.319999992847443,1.754999995231628,0.0,1.414999961853027,0.0,0.0,0.0,0.0,2.319999992847443,3.169999957084656
13184,36,INDRE,REUILLY,3.394999980926514,8.7049999833107,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,3.634999960660934,4.150000020861626,9.664999961853027,15.28999994695187
13185,36,INDRE,RIVARENNES,3.394999980926514,6.060000002384186,1.595000028610229,1.414999961853027,1.03999999165535,0.5199999809265137,3.634999960660934,2.540000021457672,9.664999961853027,10.5349999666214
13186,36,INDRE,ROSNAY,3.394999980926514,6.060000002384186,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,3.634999960660934,1.804999977350235,9.664999961853027,10.29999992251396
13187,36,INDRE,ROUSSINES,0.0,0.0,1.595000028610229,1.414999961853027,1.03999999165535,0.0,1.469999969005585,1.344999969005585,4.104999989271164,2.759999930858612
